"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"9810612","16053311612000021000000000S3","SU KARNE","SU KARNE SA DE CV","311612","Corte y empacado de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CIRCUITO","PERIFERICO PASEO DE LA REPUBLICA SECTOR INDEPENDENCIA","CALLE","NINGUNO","CIRCUITO","PRESEA GENERALISIMO MORELOS","CALLE","DATIL","1118",,"PLAZA GEA","PLANTA BAJA",,,"FRACCIONAMIENTO","MORELIA 450","CENTRO Y PLAZA COMERCIAL","PLAZA GEA","3","58058","16","MICHOACÁN DE OCAMPO       ","053","Morelia","0001","Morelia","2586","008",,,"WWW.SUKARNE.COM","Fijo","19.67470127","-101.21494064","2024-11"
"6883301","16105311611000027000010620S0","SUKARNE AGROINDUSTRIAL","SUKARNE AGROINDUSTRIAL SA DE CV","311611","Matanza de ganado, aves y otros animales comestibles","251 y más personas","CARRETERA","CARRETERA VISTA HERMOSA-LA PIEDAD KM 3+100","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO",,"KM 3+100",,,,,"EJIDO","VISTA HERMOSA",,,,,"16","MICHOACÁN DE OCAMPO       ","105","Vista Hermosa","7001","SuKarne","0022","800",,,"WWW.SUKARNE.COM","Fijo","20.26819652","-102.44906435","2019-04"
"2717857","16102461150001141000000000U2","TOCINERIA EL GUERO",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","FRANCISCO VILLA","CALLE","BELLAS URUAPENSES","CALLE","ALVARO OBREGON","CALLE","GUADALUPE VICTORIA","0","SN","INTERIOR DEL MERCADO SAN FRANCISCO","PLANTA BAJA","47",,"COLONIA","CENTRO","MERCADO PUBLICO","SAN FRANCISCO","47","60000","16","MICHOACÁN DE OCAMPO       ","102","Uruapan","0001","Uruapan","0247","033",,,,"Fijo","19.41901188","-102.05554114","2010-07"
"11018394","16056311613000021000000000U4","VENTA DE CARNE BORREGO SIN NOMBRE",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","NOGALES","CALLE","CEDROS","CALLE","NINGUNO","CALLE","LAURELES","208",,,,,,"COLONIA","SAN JOSE",,,,"60280","16","MICHOACÁN DE OCAMPO       ","056","Nahuatzen","0001","Nahuatzen","0172","009",,,,"Fijo","19.65923631","-101.91084153","2024-11"
"11215680","16107311613000041000000000U3","VENTA DE CHORIZO",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","VEINTE DE NOVIEMBRE","CALLE","MIGUEL HIDALGO","CALLE","16 DE SEPTIEMBRE","CALLE","5 DE MAYO","574",,,,,,"COLONIA","LA ANGOSTURA",,,,"58610","16","MICHOACÁN DE OCAMPO       ","107","Zacapu","0001","Zacapu","0116","005",,,,"Fijo","19.82854147","-101.7902481","2024-11"
"10227924","16019311613000041000000000U0","VENTA DE CHORIZO DE RUBEN BARAJAS",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","BELISARIO DOMINGUEZ","CALLE","JUAN DE LA BARRERA","CALLE","MADERO","CALLE","JAVIER CLAVIJERO","52",,,,"0",,"COLONIA","SAN JOSE",,,,"59940","16","MICHOACÁN DE OCAMPO       ","019","Cotija","0001","Cotija de la Paz","0075","052",,,,"Fijo","19.80980924","-102.69893509","2024-11"
"9696219","16040311613000021000000000U8","VENTA DE CHORIZO SIN NOMBRE",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","AVENIDA","MORELOS PONIENTE","CALLE","FRANCISCO VILLA SUR","CALLE","NIÑOS HEROES","AVENIDA","ADOLFO LOPEZ MATEOS PONIENTE","23","A",,,,,"COLONIA","CENTRO",,,,"58970","16","MICHOACÁN DE OCAMPO       ","040","Indaparapeo","0001","Indaparapeo","0149","002",,,,"Fijo","19.78929697","-100.97234538","2024-11"
"2603722","16070311613000021000000000U5","VENTA DE CHORIZO SIN NOMBRE",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","CUAUHTEMOC","CALLE","SAN JUAN","PRIVADA","NINGUNO","CALLE","NINGUNO","436",,,,,,"BARRIO","COSTAL",,,,"58760","16","MICHOACÁN DE OCAMPO       ","070","Purépero","0001","Purépero de Echáiz","0082","004",,,,"Fijo","19.90619823","-102.01124583","2014-12"
"6997174","16107311613000021000000000U5","VENTA DE CHORIZO SIN NOMBRE",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","GENERAL LAZARO CARDENAS","CALLE","JUAN JOSE ARREOLA","CALLE","JUAN RULFO","CALLE","OCTAVIO PAZ","3",,,,,,"COLONIA","VALLE DORADO",,,,"58616","16","MICHOACÁN DE OCAMPO       ","107","Zacapu","0001","Zacapu","0347","078",,,,"Fijo","19.84486771","-101.77131589","2019-11"
"2595768","16085311613000011000000000U4","VENTA DE LONGANIZA",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","CONSTITUCION DE 1917","AVENIDA","DOCTOR OCTAVIANO L. NAVARRO","CALLE","RUBEN CLAUDIO NAVARRO","CALLE","RAMON SILVA ALVAREZ PONIENTE","39",,,,"0",,"COLONIA","CENTRO",,,,"59750","16","MICHOACÁN DE OCAMPO       ","085","Tangancícuaro","0001","Tangancícuaro de Arista","0102","008",,,,"Fijo","19.88872973","-102.20524213","2014-12"
"7552999","16103311613000031000000000U3","VENTA DE LONGANIZA CASERA",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","INDEPENDENCIA","AVENIDA","NACIONAL","CALLE","MORELOS","CALLE","REFORMA","12",,,,"0",,"COLONIA","CENTRO",,,,"59160","16","MICHOACÁN DE OCAMPO       ","103","Venustiano Carranza","0001","San Pedro Cahro","0066","023",,,,"Fijo","20.11486214","-102.65175349","2019-11"
"10537194","16053311611000211000000000U2","VENTA DE POLLO",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","PROFESORA JUANA PALACIOS","CALLE","EL ZAPATISTA","CIRCUITO","EDUCADORES MEXICANOS","CALLE","PROFESOR SALVADOR M. LIMA","61",,,,,,"COLONIA","PROFESOR JESUS ROMERO FLORES",,,,"58128","16","MICHOACÁN DE OCAMPO       ","053","Morelia","0001","Morelia","1200","018",,,,"Fijo","19.72979015","-101.17521836","2024-11"
"9710660","16053311611000131000000000U2","VENTA DE POLLO CRUDO",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","JUAN DE LA BARRERA","CALLE","AGUSTIN MELGAR","CALLE","CHAPULTEPEC","CIRCUITO","VICENTE SUAREZ ORTEGA","770","A",,,,,"COLONIA","NIÑOS HEROES",,,,"58147","16","MICHOACÁN DE OCAMPO       ","053","Morelia","0001","Morelia","2800","018","4434106499",,,"Fijo","19.71527891","-101.23894881","2024-11"
"10704763","16053311611000121000000000U3","VENTA DE POLLO CRUDO",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","BARDANA","CALLE","PARQUE NACIONAL DE URUAPAN","AVENIDA","PEDREGAL","CALLE","BELENES","88",,,,,,"COLONIA","EDUARDO RUIZ",,,,"58149","16","MICHOACÁN DE OCAMPO       ","053","Morelia","0001","Morelia","1022","009",,,,"Fijo","19.72276762","-101.22200146","2024-11"
"9695808","16053311611000161000000000U9","VENTA DE POLLO FRESCO",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","JUAN DE LA BARRERA","CALLE","AGUSTIN MELGAR","CIRCUITO","VICENTE SUAREZ ORTEGA","CALLE","JUAN DE LA BARRERA","948",,,,,,"COLONIA","NIÑOS HEROES",,,,"58147","16","MICHOACÁN DE OCAMPO       ","053","Morelia","0001","Morelia","2800","055","4433207616",,,"Fijo","19.71674756","-101.23775979","2024-11"
"6952917","16066434112000231000000000U3","VENTA DE POLLO FRESCO",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","AVENIDA","GENERAL PUEBLITA","PRIVADA","FRANCISCO J. MUGICA","CALLE","PORFIRIO DIAZ","CALLE","IGNACIO ZARAGOZA","0","SN",,,"0",,"COLONIA","IGNACIO ZARAGOZA",,,,"61608","16","MICHOACÁN DE OCAMPO       ","066","Pátzcuaro","0001","Pátzcuaro","0198","023",,,,"Fijo","19.50943718","-101.59993246","2019-11"
"10885955","16003311611000021000000000U0","VENTA DE POLLO FRESCO SIN NOMBRE",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","FRANCISCO I MADERO","CALLE","GUSTAVO DIAZ ORDAZ","PEATONAL","NINGUNO","CALLE","PROLONGACION JOSEFA ORTIZ DE DOMINGUEZ","136",,,,,,"COLONIA","CENTRO",,,,"58920","16","MICHOACÁN DE OCAMPO       ","003","Álvaro Obregón","0001","Álvaro Obregón","0111","033",,,,"Fijo","19.81821905","-101.03626504","2024-11"
"11356591","16009311611000041000000000U5","VENTA DE POLLO MUERTO",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","BOULEVARD","FRANCISCO J MUGICA","CALLE","GUERRERO","CALLE","JOSE TRINIDAD GUIDO","CALLE","NINGUNO","0","SN",,,,,"COLONIA","CRUZ DE ARGOTE",,,,"61830","16","MICHOACÁN DE OCAMPO       ","009","Ario","0001","Ario de Rosales","0149","003","4251333983",,,"Fijo","19.20288073","-101.71000903","2024-11"
"11213219","16009311611000031000000000U6","VENTA DE POLLO SIN NOMBRE",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","FRANCISCO J MUGICA","CALLE","LUIS GARCIA OLMOS","CALLE","FRAY JUAN BAUTISTA MOYA","PRIVADA","JOAQUIN BRAMBILA","0","SN",,,,,"COLONIA","CRUZ DE ARGOTE",,,,"61830","16","MICHOACÁN DE OCAMPO       ","009","Ario","0001","Ario de Rosales","0149","003","4251035242",,,"Fijo","19.20208027","-101.70578686","2024-11"
"9874099","16052311611000071000000000U2","VENTA DE POLLO SIN NOMBRE",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","ANDADOR","ROBLES","CALLE","LAZARO CARDENAS","ANDADOR","ARCE","CALLE","JUSTO SIERRA",,"SN",,,,,"CONDOMINIO","BUENOS AIRES",,,,"60985","16","MICHOACÁN DE OCAMPO       ","052","Lázaro Cárdenas","0028","Buenos Aires","0756","052",,,,"Fijo","18.01505257","-102.28424691","2024-11"
"11247261","16052311611000111000000000U6","VENTA DE POLLO SIN NOMBRE",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","VICENTE GUERRERO","CALLE","EMILIANO ZAPATA","CALLE","20 DE NOVIEMBRE","CALLE","MIGUEL HIDALGO",,"SN",,,,,"COLONIA","BUENOS AIRES",,,,"60985","16","MICHOACÁN DE OCAMPO       ","052","Lázaro Cárdenas","0028","Buenos Aires","0741","027","7535348697",,,"Fijo","18.02283217","-102.28562464","2024-11"
"10785148","16052311611000101000000000U7","VENTA DE POLLO SIN NOMBRE",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","AVENIDA","AVENIDA DE LAS FLORES","CALLE","FLOR DE CENTAURO","CALLE","FLOR DE CAPULLO","OTRO(ESPECIFIQUE)","NINGUNO",,"SN",,,,,"COLONIA","GIRASOLES",,,,"60985","16","MICHOACÁN DE OCAMPO       ","052","Lázaro Cárdenas","0028","Buenos Aires","1383","014",,,,"Fijo","18.01979629","-102.276696","2024-11"
"9707978","16056311611000061000000000U4","VENTA DE POLLO SIN NOMBRE",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","PRIVADA","MORELOS","AVENIDA","FRANCISCO I MADERO","AVENIDA","LAZARO CARDENAS","OTRO(ESPECIFIQUE)","ARROYO","0","SN",,,,,"BARRIO","CUARTO",,,,"60280","16","MICHOACÁN DE OCAMPO       ","056","Nahuatzen","0001","Nahuatzen","0079","036",,,,"Fijo","19.66038984","-101.91591572","2024-11"
"11100828","16090311611000061000000000U3","VENTA DE POLLO SIN NOMBRE",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","ARIES","CALLE","VALENTIN MARTINEZ","CALLE","NINGUNO","CALLE","ARIES","0","SN",,,,,"BARRIO","SAN FRANCISCO",,,,"60297","16","MICHOACÁN DE OCAMPO       ","090","Tingambato","0007","San Francisco Pichátaro","0136","006",,,,"Fijo","19.57281892","-101.81225068","2024-11"
"9634392","16085311611000041000000000U5","VENTA DE POLLO SIN NOMBRE",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","MARIANO MICHELENA","OTRO(ESPECIFIQUE)","PARCELA","CALLE","CRISTOBAL COLON ORIENTE","CALLE","AMADO NERVO","258",,,,,,"COLONIA","GUTIERREZ",,,,"59750","16","MICHOACÁN DE OCAMPO       ","085","Tangancícuaro","0001","Tangancícuaro de Arista","0121","025",,,,"Fijo","19.87753369","-102.20452351","2024-11"
"8932132","16108311611000021000000000U7","VENTA DE POLLO SIN NOMBRE","MARGARITA HERNANDEZ RESENDIZ SC","311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","CUITZEO","AVENIDA","LAS ADJUNTAS","CALLE","YUNUEN","CALLE","JANITZIO","55",,,,,,"COLONIA","EX HACIENDA",,,,"59701","16","MICHOACÁN DE OCAMPO       ","108","Zamora","0173","Ex-Hacienda el Refugio [Fraccionamiento]","1022","018","3515484853",,,"Fijo","19.95035156","-102.25604706","2019-11"
"11130337","16102311611000051000000000U7","VENTA DE POLLOS SIN NOMBRE",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","CUAUHTEMOC","PRIVADA","NINGUNO","CALLE","CRISTOBAL COLON","CALLE","CUAUHTEMOC","0","SN",,,,,"BARRIO","CAPILLA",,,,"60202","16","MICHOACÁN DE OCAMPO       ","102","Uruapan","0057","Angahuan","0980","034",,,,"Fijo","19.54833006","-102.22335683","2024-11"
"9875439","16056722517000021000000000U0","VENTA DE POLLOS SIN NOMBRE",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","LOPEZ MATEOS","CALLE","BENITO JUAREZ","CALLE","VASCO DE QUIROGA","CALLE","20 DE NOVIEMBRE","18",,,,,,"BARRIO","PRIMERO",,,,"60282","16","MICHOACÁN DE OCAMPO       ","056","Nahuatzen","0002","Arantepacua","0276","029",,,,"Fijo","19.59534074","-101.9716129","2024-11"
"11028954","16056311611000081000000000U2","VENTA POLLO FRESCO SIN NOMBRE",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","BENITO JUAREZ","CALLE","VALLADOLID","CALLE","VENUSTIANO CARRANZA","CALLE","EMILIANO ZAPATA","430",,,,,,"BARRIO","TERCERO",,,,"60280","16","MICHOACÁN DE OCAMPO       ","056","Nahuatzen","0001","Nahuatzen","0064","033",,,,"Fijo","19.66006233","-101.91434572","2024-11"
"10408425","16090311611000041000000000U5","VETA DE POLLO",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","LA CRUZ","CALLE","M ALVAREZ","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,,,"BARRIO","SAN MIGUEL",,,,"60297","16","MICHOACÁN DE OCAMPO       ","090","Tingambato","0007","San Francisco Pichátaro","0140","001",,,,"Fijo","19.57740656","-101.8130264","2024-11"
"8946098","16083541380000011000064696S7","AGROLAB LABORATORIO","ANALISIS TECNICOS SA DE CV","541380","Laboratorios de pruebas","0 a 5 personas","CALLE","LUIS DONALDO COLOSIO MURRIETA","CALLE","ABASOLO","OTRO(ESPECIFIQUE)","MANZANA O EDIFICACION CONTIGUA","CALLE","ABASOLO","20",,,,,,"COLONIA","CENTRO",,,,"60460","16","MICHOACÁN DE OCAMPO       ","083","Tancítaro","0001","Tancítaro","0108","009",,"INFO@AGROLAB.COM.MX","AGROLAB.COM.MX","Fijo","19.33183178","-102.35621759","2019-11"
"2654535","16102541380000031000038772S3","AGROLAB URUAPAN","ANALISIS TECNICO SA DE CV","541380","Laboratorios de pruebas","0 a 5 personas","CALLE","PASEO GENERAL LÁZARO CÁRDENAS","CALLE","QUITO","CALLE","ATENAS","AVENIDA","MANUEL PÉREZ CORONADO","2432",,,,,,"COLONIA","JARDINES DEL CUPATITZIO",,,,"60090","16","MICHOACÁN DE OCAMPO       ","102","Uruapan","0001","Uruapan","036A","044",,"CONTABILIDAD@AGROLAB.COM.MX","AGROLAB.COM.MX","Fijo","19.39715491","-102.05690669","2014-12"
"8608824","16108541380000052000038772S6","AGROLAB ZAMORA","ANALISIS TECNICO SA DE CV","541380","Laboratorios de pruebas","0 a 5 personas","CALLE","EDUCACION","CALLE","BENITO DÍAZ DE GAMARRA ORIENTE","AVENIDA","VIRREY DE MENDOZA ORIENTE","CALLE","FRANCISCO J MÚGICA SUR","30",,,,"7",,"COLONIA","FOVISSSTE","CENTRO Y PLAZA COMERCIAL","PLAZA LAS CEIBAS","7","59688","16","MICHOACÁN DE OCAMPO       ","108","Zamora","0001","Zamora de Hidalgo","0217","017",,"CONTABILIDAD@AGROLAB.COM.MX","AGROLAB.COM.MX","Fijo","19.97649226","-102.28778182","2019-11"
"8248399","16108541380000031000000000U0","BIORADX SOLUCIONES",,"541380","Laboratorios de pruebas","0 a 5 personas","CALLE","BENITO DIAZ DE GAMARRA","AVENIDA","5 DE MAYO","CALLE","URUAPAN SUR","AVENIDA","VIRREY DE MENDOZA ORIENTE","779",,"CID","PISO 3",,,"COLONIA","EL DUERO","EDIFICIO COMERCIAL Y DE SERVICIOS","CID","779","59670","16","MICHOACÁN DE OCAMPO       ","108","Zamora","0001","Zamora de Hidalgo","0221","012","3515122304","VENTAS@BIORADX.COM",,"Fijo","19.97591951","-102.28466919","2019-11"
"8941148","16053541380000133000000000M2","CLINICA DE ESPECIALIDADES DE ENFERMEDADES CRONICAS Y PROCEDIMIENTOS ESPECIALES","CLINICA DE ESPECIALIDADES DE ENFERMEDADES CRONICAS Y PROCEDIMIENTOS ESPECIALES SC","541380","Laboratorios de pruebas","11 a 30 personas","CALLE","FRAY BERNARDINO DE SAHAGUN","CALLE","EL MIRADOR DEL PUNHUATO","PRIVADA","HOSPITAL DE HUETAMO","CALLE","EL MIRADOR DEL PUNHUATO","101",,,,,,"COLONIA","LOMAS DE EL PUNGUATO",,,,"58258","16","MICHOACÁN DE OCAMPO       ","053","Morelia","0001","Morelia","1338","014","4432022516",,,"Fijo","19.70339983","-101.15752491","2019-11"
"2732352","16053541360000011000000000U2","ESTUDIOS GEOLOGICOS GEOFISICOS SIN NOMBRE",,"541380","Laboratorios de pruebas","0 a 5 personas","CIRCUITO","LUIS MIRELES","CALLE","PERIFERICO PASEO DE LA REPUBLICA (SECTOR INDEPENDENCIA)","CIRCUITO","LUIS MIRELES","CALLE","CORNELIO ORTIZ DE ZARATE","19","101","PLAZA RIVIERA II","PISO 1","106",,"FRACCIONAMIENTO","RIVIERA II","CENTRO Y PLAZA COMERCIAL","PLAZA RIVIERA II","106","58195","16","MICHOACÁN DE OCAMPO       ","053","Morelia","0001","Morelia","3688","002","4433081800","AUGUSTOGEOLOGO@HOTMAIL.COM",,"Fijo","19.67649048","-101.22658435","2010-07"
"10590069","16053541380000161000000000U3","LABORATORIO DE ANALISISDE TIERRA","LABINGCO SA DE CV","541380","Laboratorios de pruebas","0 a 5 personas","CALLE","EL PERIODICO DE LA CIUDAD","CALLE","NINGUNO","CALLE","CIPRES","CALLE","EL PERIODICO DE LA CIUDAD","136",,,,,,"COLONIA","EL PENSADOR MEXICANO",,,,"58195","16","MICHOACÁN DE OCAMPO       ","053","Morelia","0001","Morelia","3993","020",,"LABORATORIO.LABINGCO@HOTMAIL.COM",,"Fijo","19.6729014","-101.24629406","2024-11"
"8933036","16088541380000011000000000U6","LABORATORIO DE CALIBRACION CONTROL DE CALIDAD Y DISEÑO DE PAVIMENTOS CASTILLO",,"541380","Laboratorios de pruebas","0 a 5 personas","CALLE","BAGDAD","CALLE","BAGDAD","CALLE","MOSCU","CALLE","JERUSALEN","23",,,,,,"FRACCIONAMIENTO","METROPOLIS III",,,,"58880","16","MICHOACÁN DE OCAMPO       ","088","Tarímbaro","0145","Fraccionamiento Metrópolis II","0392","014","4434919009","CCC_CALIDAD@HOTMAIL.COM",,"Fijo","19.75825134","-101.20746984","2019-11"
"2650980","16102339111000051011000000U6","LABORATORIO DE MICRO ORGANISMOS GAIA ASESORIA INTEGRAL AMBIENTAL",,"541380","Laboratorios de pruebas","0 a 5 personas","CALLE","JUPITER","CALLE","UVA","CALLE","VENUS","CALLE","LIMA","35",,,,"0",,"COLONIA","IGNACIO LOPEZ RAYON",,,,"60155","16","MICHOACÁN DE OCAMPO       ","102","Uruapan","0001","Uruapan","1156","010",,"GAIAORGANICOS@GMAIL.COM","WWW.GAIAORGANICOS.COM.MX","Fijo","19.40237025","-102.024606","2014-12"
"2682888","16053541350000024001000000U6","LABORATORIO DE SERVICIOS INTEGRALES DE CALIDAD",,"541380","Laboratorios de pruebas","11 a 30 personas","AVENIDA","SOLIDARIDAD","AVENIDA","MORELOS SUR","CALLE","ANTONIO DE VIRREY DE MENDOZA","CALLE","REY TARIACURI","44",,,,"0",,"COLONIA","FELIX IRETA",,,,"58070","16","MICHOACÁN DE OCAMPO       ","053","Morelia","0001","Morelia","1925","006",,"CALIDAD@LABORATORIOSICCA.COM","WWW.LABORATORIOSICCA.COM","Fijo","19.69087271","-101.19138554","2010-07"
"10637467","16009541380000021000000000S1","LABORATORIO INOCUIDAD & FOODSAFETY",,"541380","Laboratorios de pruebas","0 a 5 personas","CALLE","FRANCISCO J MUGICA","PRIVADA","LUIS GARCIA OLMOS","BOULEVARD","FRANCISCO J. MUGICA","CALLE","QUINTA DE ARTEAGA","0","SN",,,,,"COLONIA","ROSALES",,,,"61830","16","MICHOACÁN DE OCAMPO       ","009","Ario","0001","Ario de Rosales","0149","001","4225210051","CRMARIO@AGROLAB.COM.MX",,"Fijo","19.20252647","-101.70609898","2024-11"
"2597392","16043541380000011001000000U1","LABORATORIOS CIMA","LAURA TOVILLA LALO S DE RL DE CV","541380","Laboratorios de pruebas","6 a 10 personas","CALLE","EMILIO CARRANZA NORTE","CALLE","AMADO NERVO PONIENTE","CALLE","GENERAL ARTEAGA PONIENTE","CALLE","ABASOLO NORTE","20",,,,,,"COLONIA","CENTRO",,,,"59800","16","MICHOACÁN DE OCAMPO       ","043","Jacona","0001","Jacona de Plancarte","0047","021",,,"WWW.CIMALAB.COM.MX","Fijo","19.95732674","-102.307444","2014-12"
"2725477","16102621511000321000000000U1","LABORATOTIO BELTEC","BELTEC S DE RL MI","541380","Laboratorios de pruebas","0 a 5 personas","CALLE","CUPATITZIO","CALLE","VICENTE GUERRERO","CALLE","RAFAEL LEDEZMA","CALLE","5 DE FEBRERO","147",,,,"0",,"COLONIA","CUPATITZIO",,,,"60070","16","MICHOACÁN DE OCAMPO       ","102","Uruapan","0001","Uruapan","0302","048","4525238024","LABORATORIOSBELTEC@HOTMAIL.COM","WWW.LABORATORIOBELTEC.COM.MX","Fijo","19.41316511","-102.06522357","2010-07"
"6267844","16102541610000125002020966M3","NORMICH","NORMICH S DE RL DE CV","541380","Laboratorios de pruebas","6 a 10 personas","CALLE","5 DE FEBRERO","CALLE","REFORMA","CALLE","NICOLÁS BRAVO","CALLE","CUPATITZIO","68",,"EDIFICIO LEDEZMA",,"9",,"COLONIA","CENTRO",,,,"60000","16","MICHOACÁN DE OCAMPO       ","102","Uruapan","0001","Uruapan","0302","021",,"CONTACTO@NORMICH.COM.MX","WWW.NORMICH.COM.MX","Fijo","19.41761342","-102.06267309","2010-07"
"6863513","16102541380000106000020966S3","NORMICH","NORMICH AC","541380","Laboratorios de pruebas","101 a 250 personas","OTRO(ESPECIFIQUE)","LIBRE URUAPAN PATZCUARO","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","6601",,,,,,"COLONIA","TOREO EL BAJO",,,,"60223","16","MICHOACÁN DE OCAMPO       ","102","Uruapan","0119","Toreo Bajo (El Toreo Bajo)","1809","033",,"CONTACTO@NORMICH.COM.MX","WWW.NORMICH.COM.MX","Fijo","19.45306829","-102.00586951","2019-04"
"2581468","16102541380000042000000000U0","OFICINA DE CERTIFICACION ORGANICA","AGRICERT MEXICO SA DE CV","541380","Laboratorios de pruebas","11 a 30 personas","AVENIDA","PASEO DE LA REVOLUCION","CALLE","LAZARO CARDENAS","CALLE","REFORMA AGRARIA","CALLE","MARCELINO CAMACHO","330",,,,,,"COLONIA","EMILIANO ZAPATA",,,,"60180","16","MICHOACÁN DE OCAMPO       ","102","Uruapan","0001","Uruapan","0406","037","4521056786","INFO@AGRICERT.MX","WWW.AGRICERT.MX","Fijo","19.39077275","-102.05877142","2013-07"
