country,id,establishment_name,legal_name,scian_code,activity_name,facility_type,street,settlement_type,settlement_name,city,municipality,state,postal_code,latitude,longitude,phone,email,website,employees_range,establishment_type,date_added
mx,6171851,GRANJA LOS ESTANQUES,,112515,Piscicultura en agua dulce,Aquaculture Facility,OTRO(ESPECIFIQUE) KOS SANJONES SISTEMA TORRES BURGOS 0 SN,EJIDO,LOS ESTANQUES FRANCISCO TORRES BURGOS,LOS ESTANQUES FRANCISCO TORRES BURGOS,Jojutla,Morelos,,18.57373721,-99.28136268,7341213259,,,0 a 5 personas,Fijo,2010-07
mx,6171808,GRANJA LOS GUAJES,,112519,Otra acuicultura,Aquaculture Facility,OTRO(ESPECIFIQUE) NINGUNO 1,EJIDO,CAMPO EL BRASIL,CAMPO EL BRASIL,Ayala,Morelos,,18.63461474,-98.99606908,7351352749,,,0 a 5 personas,Fijo,2014-12
mx,11844885,GRANJA LOS JAZMINES,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE GUADALUPE VICTORIA 0 SN,COLONIA,EL BONETE,EL BONETE,Zacatepec,Morelos,,18.67396127,-99.19657714,,,,0 a 5 personas,Fijo,2025-05
mx,6171763,GRANJA LOS MANGOS,,112519,Otra acuicultura,Aquaculture Facility,CALLE 16 DE SEPTIEMBRE 0 SN,EJIDO,CAMPO LA BODEGA,CAMPO LA BODEGA,Ayala,Morelos,,18.68183594,-98.9863222,,,,0 a 5 personas,Fijo,2014-12
mx,8656047,GRANJA LOS MEDINA,,112519,Otra acuicultura,Aquaculture Facility,OTRO(ESPECIFIQUE) NINGUNO 0 DOMICILIO CONOCIDO,,CAMPO BRASIL,CAMPO BRASIL,Ayala,Morelos,,18.63353554,-98.99353448,7351842344,,,0 a 5 personas,Fijo,2019-11
mx,11845360,GRANJA LOS PILARES,,112519,Otra acuicultura,Aquaculture Facility,CALLE Ninguno 1,COLONIA,TICUMAN,TICUMAN,Tlaltizapán de Zapata,Morelos,62773,18.78882665,-99.11191591,7341125606,,,0 a 5 personas,Fijo,2025-05
mx,6171855,GRANJA LOS TECOMATES,,112519,Otra acuicultura,Aquaculture Facility,CALLE PRIMERA 5 Int. 0,COLONIA,AMPLIACION COLONIA GUADALUPE,AMPLIACION COLONIA GUADALUPE,Jojutla,Morelos,,18.57429354,-99.29149357,,,,0 a 5 personas,Fijo,2010-07
mx,11844981,GRANJA LUIS ANGEL FARFAN,LUIS ANGEL FARFAN,112519,Otra acuicultura,Aquaculture Facility,CALLE CAMPO PALO PRIETO 1,PUEBLO,SAN JUN AHUEHUEYO,SAN JUN AHUEHUEYO,Ayala,Morelos,62717,18.71493891,-98.93408306,,,,0 a 5 personas,Fijo,2025-05
mx,6171762,GRANJA MARCO ANTONIO,,112519,Otra acuicultura,Aquaculture Facility,CALLE 24 DE FEBRERO 2 Int. 0,EJIDO,CAMPO LA PALMA,CAMPO LA PALMA,Ayala,Morelos,,18.68448923,-98.98596301,,,,0 a 5 personas,Fijo,2014-12
mx,9237082,GRANJA MARIA ISABEL,,112515,Piscicultura en agua dulce,Aquaculture Facility,OTRO(ESPECIFIQUE) NINGUNO 1,PUEBLO,CHINAMECA,CHINAMECA,Ayala,Morelos,,18.6230641,-99.00252328,7351231976,,,0 a 5 personas,Fijo,2020-04
mx,6171957,GRANJA OJO DE AGUA,,112519,Otra acuicultura,Aquaculture Facility,CALLE CALLE DEL TRABAJO 1,PUEBLO,SAN RAFAEL ZARAGOZA,SAN RAFAEL ZARAGOZA,Tlaltizapán de Zapata,Morelos,,18.64256164,-99.00247026,7353323433,,,0 a 5 personas,Fijo,2010-07
mx,8983316,GRANJA PASTRANA,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA CAMINO A SANTA INES 36,GRANJA,LOC. LA CALAVERA.,LOC. LA CALAVERA.,Cuautla,Morelos,62748,18.83447978,-98.96157471,,LUISANGELGASPAR93@HOTMAIL.COM,,0 a 5 personas,Fijo,2019-11
mx,6171807,GRANJA PECES TROPICALES DEL SUR,,112519,Otra acuicultura,Aquaculture Facility,CARRETERA CHINAMECA TEPALCINGO 1,EJIDO,CAMPO EL BRASIL,CAMPO EL BRASIL,Ayala,Morelos,,18.63499611,-98.99585444,7351722105,,,0 a 5 personas,Fijo,2014-12
mx,6171940,GRANJA PEÑA DE LA VIRGEN,,112519,Otra acuicultura,Aquaculture Facility,CALLE BUENA VISTA 16,PUEBLO,SAN RAFAEL DE ZARAGOZA,SAN RAFAEL DE ZARAGOZA,Tlaltizapán de Zapata,Morelos,,18.63859965,-99.00313524,7351971036,,,6 a 10 personas,Fijo,2010-07
mx,6171939,GRANJA PIEDRA COLORADA,,112519,Otra acuicultura,Aquaculture Facility,CARRETERA NINGUNO 0 DOMICILIO CONOCIDO,PUEBLO,SAN RAFAEL ZARAGOZA,SAN RAFAEL ZARAGOZA,Tlaltizapán de Zapata,Morelos,,18.63732755,-99.00550003,7341464220,,,6 a 10 personas,Fijo,2010-07
mx,6172042,GRANJA PIEDRAS NEGRAS,,112519,Otra acuicultura,Aquaculture Facility,CALLE NO REELECCION 0 DOMICILIO CONOCIDO,COLONIA,20 DE NOVIEMBRE,20 DE NOVIEMBRE,Zacatepec,Morelos,,18.66343222,-99.19796167,7343430354,,,0 a 5 personas,Fijo,2010-07
mx,6171873,GRANJA PISCICOLA ACAMILPILLAS,,112519,Otra acuicultura,Aquaculture Facility,CARRETERA CUCERO HACIA PUEBLO NUEVO 0 SN,PUEBLO,PUEBLO NUEVO,PUEBLO NUEVO,Tlaltizapán de Zapata,Morelos,,18.68740111,-99.1488075,,,,0 a 5 personas,Fijo,2014-12
mx,6171909,GRANJA PISCICOLA ACUALINIA,,112519,Otra acuicultura,Aquaculture Facility,CALLE IGNACI ZARAGOZA 3,PUEBLO,SAN RAFAEL ZARAGOZA,SAN RAFAEL ZARAGOZA,Tlaltizapán de Zapata,Morelos,,18.63814054,-99.00884633,7352067939,,,0 a 5 personas,Fijo,2014-12
mx,6171937,GRANJA PISCICOLA CASA DEL EXOPEZ,,112515,Piscicultura en agua dulce,Aquaculture Facility,OTRO(ESPECIFIQUE) CAMPO EL VERTEDERO 0 SN,COLONIA,CAMPO EL VERTEDERO,CAMPO EL VERTEDERO,Tlaltizapán de Zapata,Morelos,,18.6943341,-99.10222515,7341010046,,,6 a 10 personas,Fijo,2010-07
mx,6172044,GRANJA PISCICOLA EL MANANTIAL,,112519,Otra acuicultura,Aquaculture Facility,CALLE AMPLIACION TIERRA Y LIBERTAD 0 DOMICILIO CONOCIDO,COLONIA,20 DE NOVIEMBRE,20 DE NOVIEMBRE,Zacatepec,Morelos,62780,18.66343222,-99.19796167,,,,0 a 5 personas,Fijo,2010-07
mx,6171920,GRANJA PISCICOLA EL OASIS,,112519,Otra acuicultura,Aquaculture Facility,CALLEJON LAS TORTOLAS 1,PUEBLO,ZACAPALCO,ZACAPALCO,Tepalcingo,Morelos,,18.6323013,-98.95518586,7352711606,,,0 a 5 personas,Fijo,2010-07
mx,6171935,GRANJA PISCICOLA EL PLATANAR,,112519,Otra acuicultura,Aquaculture Facility,CALLE NIÑOS HEROES 0 SN,COLONIA,PLUTARCO ELIAS CALLES,PLUTARCO ELIAS CALLES,Zacatepec,Morelos,,18.66176384,-99.20978165,7341348846,,,6 a 10 personas,Fijo,2010-07
mx,6172046,GRANJA PISCICOLA FARMFAM NIEVEZ GUZMAN,,112519,Otra acuicultura,Aquaculture Facility,CALLE NO REELECCION 20,COLONIA,20 DE NOVIEMBRE,20 DE NOVIEMBRE,Zacatepec,Morelos,62780,18.66206403,-99.19826037,,,,0 a 5 personas,Fijo,2010-07
mx,6171886,GRANJA PISCICOLA LA CAÑADA,,112519,Otra acuicultura,Aquaculture Facility,CALLE FRANCISCO VILLA 1,EJIDO,POBLACION EL VERGEL,POBLACION EL VERGEL,Ayala,Morelos,,18.5913728,-99.03336522,,,,0 a 5 personas,Fijo,2010-07
mx,6171929,GRANJA PISCICOLA LA HERRADURA,,112519,Otra acuicultura,Aquaculture Facility,OTRO(ESPECIFIQUE) SEGUNDA AMPLIACION 0 DOMICILIO CONOCIDO,COLONIA,CAMPO SEGUNDA AMPLIACION,CAMPO SEGUNDA AMPLIACION,Ayala,Morelos,,18.57912806,-99.0392925,,,,6 a 10 personas,Fijo,2010-07
mx,6172045,GRANJA PISCICOLA LA LOMA,,112519,Otra acuicultura,Aquaculture Facility,CALLE RICARDO FLORES MAGON 0 SN,COLONIA,EMILIANO ZAPATA,EMILIANO ZAPATA,Zacatepec,Morelos,62780,18.66617186,-99.19350681,,,,0 a 5 personas,Fijo,2010-07
mx,6171901,GRANJA PISCICOLA LAS PIEDRAS GRANDES,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE ESTIO 0 SN,PUEBLO,SAN PABLO HIDALGO,SAN PABLO HIDALGO,Tlaltizapán de Zapata,Morelos,,18.58380235,-99.04197832,,,,0 a 5 personas,Fijo,2010-07
mx,6171950,GRANJA PISCICOLA LOS LIMONCILLOS,,112519,Otra acuicultura,Aquaculture Facility,CALLE NINGUNO 0 SN,EJIDO,CAMPO LAS PALOMAS,CAMPO LAS PALOMAS,Tlaquiltenango,Morelos,,18.53348637,-99.06719708,,,,0 a 5 personas,Fijo,2010-07
mx,6171907,GRANJA PISCICOLA LOS OTATES,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE GUILLERMO PRIETO 0 SN,PUEBLO,SAN PABLO HIDALGO,SAN PABLO HIDALGO,Tlaltizapán de Zapata,Morelos,,18.57927247,-99.04044674,,,,0 a 5 personas,Fijo,2010-07
mx,6706277,GRANJA PISCICOLA MEJIA,,112519,Otra acuicultura,Aquaculture Facility,CALLE LOS PINOS 0 SN,COLONIA,CENTRO,CENTRO,Zacatepec,Morelos,,18.65733298,-99.19841661,7341457472,,,0 a 5 personas,Fijo,2016-01
mx,6171834,GRANJA PISCICOLA UN SUEÑO,,112519,Otra acuicultura,Aquaculture Facility,CALLE REVOLUCION AGRARIA 0 SN,COLONIA,MARTIRES 10 DE ABRIL,MARTIRES 10 DE ABRIL,Zacatepec,Morelos,62780,18.64896899,-99.21876869,,,,0 a 5 personas,Fijo,2010-07
mx,6171838,GRANJA PISICOLA EL CAMINO,,112519,Otra acuicultura,Aquaculture Facility,CALLE CEFERINO ORTEGA 30,PUEBLO,POBLADO CHINAMECA,POBLADO CHINAMECA,Ayala,Morelos,62720,18.61920205,-99.0044862,,,,0 a 5 personas,Fijo,2010-07
mx,6171910,GRANJA POZA HONDA ACUICOLA,,112519,Otra acuicultura,Aquaculture Facility,CALLE NIÑOS HEROES 20,COLONIA,POZA HONDA,POZA HONDA,Zacatepec,Morelos,,18.68007099,-99.18923133,7773747544,,,0 a 5 personas,Fijo,2010-07
mx,9020443,GRANJA PROYECTO JULIET,,112515,Piscicultura en agua dulce,Aquaculture Facility,OTRO(ESPECIFIQUE) NINGUNO 1,PUEBLO,IXTLILCO EL GRANDE,IXTLILCO EL GRANDE,Tepalcingo,Morelos,,18.55239619,-98.82889572,,,,0 a 5 personas,Fijo,2019-11
mx,6171790,GRANJA REPRODUCTORA DE ORGANISMOS ACUATICOS,,112519,Otra acuicultura,Aquaculture Facility,AVENIDA 10 DE ABRIL 0 SN Int. 0,COLONIA,FRACCIONAMIENTO LAS HUERTAS,FRACCIONAMIENTO LAS HUERTAS,Ayala,Morelos,,18.76153079,-98.9152768,,,,0 a 5 personas,Fijo,2014-12
mx,6171868,GRANJA RUBIO,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLEJON CALLEJON RINCON DEL RIO 0 SN,COLONIA,CENTRO,CENTRO,Zacatepec,Morelos,62780,18.65610199,-99.19973972,,,,0 a 5 personas,Fijo,2010-07
mx,11844459,GRANJA SAN JOSE,,112519,Otra acuicultura,Aquaculture Facility,CALLE CAMINO AL JAGEY 1,EJIDO,COPAL REDONDO,COPAL REDONDO,Ayala,Morelos,,18.73089912,-98.91196213,,,,0 a 5 personas,Fijo,2025-05
mx,6171828,GRANJA SANCHEZ,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE Francisco Villa 0 SN,EJIDO,CAMPO LA TAZA,CAMPO LA TAZA,Ayala,Morelos,62720,18.63701095,-98.99353149,,,,0 a 5 personas,Fijo,2010-07
mx,11845357,GRANJA SANCHEZ,,112519,Otra acuicultura,Aquaculture Facility,CALLE Vía Central 6,PUEBLO,TETELPA,TETELPA,Zacatepec,Morelos,62780,18.65783126,-99.20018557,7346905587,,,0 a 5 personas,Fijo,2025-05
mx,9237083,GRANJA SOSA,,112519,Otra acuicultura,Aquaculture Facility,CALLE 15 DE MAYO 10,PUEBLO,SAN VICENTE DE JUAREZ LAS PIEDRAS,SAN VICENTE DE JUAREZ LAS PIEDRAS,Ayala,Morelos,,18.68186086,-98.98403744,,,,0 a 5 personas,Fijo,2020-04
mx,8896103,GRANJA TABACHINES,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN,COLONIA,JICARERO,JICARERO,Jojutla,Morelos,,18.61243781,-99.23714955,,SOTOTREMARI@HOTMAIL.COM,,0 a 5 personas,Fijo,2019-11
mx,6171798,GRANJA TOA,,112519,Otra acuicultura,Aquaculture Facility,PRIVADA NINGUNO 0 SN,COLONIA,NICOLAS BRAVO,NICOLAS BRAVO,Jojutla,Morelos,,18.62556486,-99.20981488,,,,0 a 5 personas,Fijo,2014-12
mx,11844920,GRANJA TOLEDO FLORES,,112519,Otra acuicultura,Aquaculture Facility,CALLE LIRIOS 19,COLONIA,ALFREDO B. BONFIL,ALFREDO B. BONFIL,Tlaquiltenango,Morelos,,18.6583486,-99.15586587,7775028775,,,0 a 5 personas,Fijo,2025-05
mx,6171848,GRANJA XALMICHI,,112519,Otra acuicultura,Aquaculture Facility,CALLE CODORNIZ 0 SN,COLONIA,LOS VENADOS,LOS VENADOS,Jojutla,Morelos,,18.59546535,-99.19861392,7341457472,,,0 a 5 personas,Fijo,2010-07
mx,11845361,GRANJA XOCHIMANCAS,ROBERTO MARTINEZ OLGADO SC,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE Ninguno 1,EJIDO,TICUMAN,TICUMAN,Tlaltizapán de Zapata,Morelos,62773,18.78944466,-99.11599871,7352688061,,,0 a 5 personas,Fijo,2025-05
mx,6171846,GRANJA ZACATEPEC I,,112519,Otra acuicultura,Aquaculture Facility,CALLE RINCON DE RIO 0 SN,COLONIA,CENTRO,CENTRO,Zacatepec,Morelos,62780,18.65610199,-99.19973972,,,,0 a 5 personas,Fijo,2010-07
mx,6171900,GRUPO CARSAL,,112519,Otra acuicultura,Aquaculture Facility,CALLEJON LAZARO CARDENAS 50,COLONIA,CENTRO CHINAMECA,CENTRO CHINAMECA,Ayala,Morelos,62723,18.62257281,-98.99696405,,,,0 a 5 personas,Fijo,2010-07
mx,11845074,GRUPO DE PESCADORES INDIGENAS NUEVA GENERACION DE COATETELCO,GRUPO DE PESCADORES INDIGENAS NUEVA GENERACION DE COATETELCO,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE Ninguno 0 SN,COLONIA,EL MUELLE,EL MUELLE,Coatetelco,Morelos,62606,18.74687995,-99.33681563,7772132263,,,11 a 30 personas,Fijo,2025-05
mx,9237382,GUPIS FARM,,112519,Otra acuicultura,Aquaculture Facility,CALLE LAS FLORES 1,COLONIA,LOS HUERTOS,LOS HUERTOS,Miacatlán,Morelos,,18.78186578,-99.36746385,,,,0 a 5 personas,Fijo,2020-04
mx,9981876,INTEGRADORA ACUICOLA CAMPO INGLES,,112515,Piscicultura en agua dulce,Aquaculture Facility,OTRO(ESPECIFIQUE) CAMPO INGLES 0 SN,COLONIA,SAN JUANES,SAN JUANES,Xoxocotla,Morelos,,18.64150671,-99.24474076,7772577664,,,6 a 10 personas,Fijo,2024-11
mx,9020731,JERSIG JOVENES EMPRENDEDORES RURALES DE IXTLILCO EL GRANDE,JERSIG JOVENES EMPRENDEDORES RURALES DE IXTLILCO EL GRANDE S DE RL,112515,Piscicultura en agua dulce,Aquaculture Facility,OTRO(ESPECIFIQUE) CAMPO EMILIANO ZAPATA 1,PUEBLO,IXTLILCO EL GRANDE,IXTLILCO EL GRANDE,Tepalcingo,Morelos,,18.55232829,-98.82254701,,,,6 a 10 personas,Fijo,2019-11
mx,8983311,LA CABAÑA DEL TIO,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE MARIANO MATAMOROS 34,EXHACIENDA,EL HOSPITAL,EL HOSPITAL,Cuautla,Morelos,,18.82993477,-98.99279771,,,,0 a 5 personas,Fijo,2019-11
mx,8147888,LA CEIBA AMATE AMARILLO,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA JALOXTOC TENEXTEPANGO 0 DOMICILIO CONOCIDO,EJIDO,AMATE AMARILLO,AMATE AMARILLO,Ayala,Morelos,,18.72673889,-98.90854444,,,,0 a 5 personas,Fijo,2019-11
mx,8754674,LA GRANJA LA CONSTANCIA,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE MATAMOROS 1,PUEBLO,TENANGO,TENANGO,Jantetelco,Morelos,,18.61847295,-98.74978635,7352070013,,,0 a 5 personas,Fijo,2019-11
mx,11845135,LA PALOMA,,112515,Piscicultura en agua dulce,Aquaculture Facility,OTRO(ESPECIFIQUE) NINGUNO 1 DOMICILIO CONOCIDO,EJIDO,PALO BLANCO,PALO BLANCO,Ayala,Morelos,,18.65545378,-98.9422146,7351422506,,,0 a 5 personas,Fijo,2025-05
mx,6171761,LAS DALIAS,,112519,Otra acuicultura,Aquaculture Facility,CALLE LEYES DE REFORMA 1 Int. 0,PUEBLO,SAN VICENTE DE JUAREZ LAS PIEDRAS,SAN VICENTE DE JUAREZ LAS PIEDRAS,Ayala,Morelos,,18.71226954,-98.93877978,,,,6 a 10 personas,Fijo,2014-12
mx,11692390,LAS TUNAS,,112519,Otra acuicultura,Aquaculture Facility,ANDADOR NINGUNO SN,COLONIA,PLUTARCO ELIAS CALLES,PLUTARCO ELIAS CALLES,Zacatepec,Morelos,62780,18.66327113,-99.21050022,,,,0 a 5 personas,Fijo,2024-11
mx,6171899,LOS AMATES,,112519,Otra acuicultura,Aquaculture Facility,OTRO(ESPECIFIQUE) CAMPO LOS BANDIDOS 1,EJIDO,CHINAMECA CAMPO LOS BANDIDOS,CHINAMECA CAMPO LOS BANDIDOS,Ayala,Morelos,,18.6111875,-99.01680389,,,,0 a 5 personas,Fijo,2010-07
mx,9237086,LOS TENANGO,,112519,Otra acuicultura,Aquaculture Facility,CALLE NINGUNO 0 SN,EJIDO,CAMPO BRASIL,CAMPO BRASIL,Ayala,Morelos,,18.62590173,-98.99965572,,,,0 a 5 personas,Fijo,2020-04
mx,9237101,LOS ZARANDEADOS,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN,COLONIA,EX HACIENDA EL HOSPITAL,EX HACIENDA EL HOSPITAL,Cuautla,Morelos,,18.83467104,-98.99622705,,,,0 a 5 personas,Fijo,2020-04
mx,8719630,MARICULTURA ARGOS,,112515,Piscicultura en agua dulce,Aquaculture Facility,OTRO(ESPECIFIQUE) SANTA MARIA 0 SN,COLONIA,TLATENCHI,TLATENCHI,Jojutla,Morelos,,18.59726771,-99.20471823,7341712493,,,0 a 5 personas,Fijo,2019-11
mx,9237102,MARISQUERIA DOÑA GUILLE,,112515,Piscicultura en agua dulce,Aquaculture Facility,AVENIDA ANGOSTURA 5,COLONIA,EUSEBIO JAUREGUI,EUSEBIO JAUREGUI,Cuautla,Morelos,,18.83577099,-98.96233963,,,,0 a 5 personas,Fijo,2020-04
mx,8998758,PALAPA LEOS,,112515,Piscicultura en agua dulce,Aquaculture Facility,AVENIDA ANGOSTURA 3,COLONIA,EUSEBIO JAUREGUI,EUSEBIO JAUREGUI,Cuautla,Morelos,,18.83511941,-98.96350137,,,,0 a 5 personas,Fijo,2019-11
mx,10739584,PESCADO DE TILAPIA,,112519,Otra acuicultura,Aquaculture Facility,CALLE OCUITUCO LIMONES 1,RANCHO,EL AGUACATE,EL AGUACATE,Yecapixtla,Morelos,,18.80876778,-98.82201778,7352494431,,,0 a 5 personas,Fijo,2024-11
mx,11373879,PESCADO TILAPIA,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE CAMPO EL AGIACATE 0 DOMICILIO CONOCIDO,RANCHO,EL AGUACATE,EL AGUACATE,Yecapixtla,Morelos,,18.80876778,-98.82201778,,,,0 a 5 personas,Fijo,2024-11
mx,6171812,PESCADOR PRESA EL TILCUATE,,112519,Otra acuicultura,Aquaculture Facility,CALLE NINGUNO 0 SN,PUEBLO,CONTLALCO,CONTLALCO,Tetecala,Morelos,,18.66108658,-99.44087818,,,,0 a 5 personas,Fijo,2014-12
mx,8704437,PISCICULTURA EN AGUA DULCE SIN NOMBRE,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA TENANGO-MARCELINO RODRIGUEZ 0 DOMICILIO CONOCIDO,PUEBLO,MARCELINO RODRIGUEZ,MARCELINO RODRIGUEZ,Axochiapan,Morelos,,18.58682542,-98.74903551,7351774382,,,0 a 5 personas,Fijo,2019-11
mx,8274425,PISCICULTURA EN AGUA DULCE SIN NOMBRE,,112515,Piscicultura en agua dulce,Aquaculture Facility,AVENIDA EMILIANO ZAPATA 10,EJIDO,PUEBLO MOYOTEPEC FRENTE ABARROTERA FUENTES,PUEBLO MOYOTEPEC FRENTE ABARROTERA FUENTES,Ayala,Morelos,,18.71804296,-98.99083532,,,,0 a 5 personas,Fijo,2019-11
mx,8456607,PISCICULTURA EN AGUA DULCE SIN NOMBRE,,112515,Piscicultura en agua dulce,Aquaculture Facility,AVENIDA ANGOSTURA 1,COLONIA,EUSEBIO JAUREGUI,EUSEBIO JAUREGUI,Cuautla,Morelos,62740,18.83608642,-98.96171973,,,,0 a 5 personas,Fijo,2019-11
mx,6171884,"PISCICULTURA Y OTRA ACUICULTURA, EXCEPTO CAMARONICULTURA SIN NOMBRE",,112519,Otra acuicultura,Aquaculture Facility,CALLE OTILIO MONTAÑO 5,PUEBLO,EL VERGEL SANTA RITA,EL VERGEL SANTA RITA,Ayala,Morelos,,18.59044196,-99.03640716,,,,0 a 5 personas,Fijo,2010-07
mx,2814835,PLAYA JONA,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE CAMINO VIEJO A CUAUTLA 0 SN,BARRIO,BARRIO SAN MARTIN,BARRIO SAN MARTIN,Jonacatepec de Leandro Valle,Morelos,,18.68370158,-98.81497211,7352188186,,,0 a 5 personas,Fijo,2014-12
mx,11360864,PLAYA JONA VENTA DE MOJARRA TILAPIA,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE CAMINO VIEJO A CUAUTLA 0 SN,BARRIO,SAN MARTIN,SAN MARTIN,Jonacatepec de Leandro Valle,Morelos,62930,18.68509855,-98.81552821,,,,6 a 10 personas,Fijo,2024-11
mx,6171772,PRESA EL ABREVADERO,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE CAMINO DE SACA 1,COLONIA,EMILIANO ZAPATA LAS GRANJAS,EMILIANO ZAPATA LAS GRANJAS,Jantetelco,Morelos,,18.64306162,-98.74750451,,,,0 a 5 personas,Fijo,2014-12
mx,11845106,PRESA RANCHO NUEVO,PRESA RANCHO NUEVO,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE RANCHO NUEVO 0 SN,LOCALIDAD,RANCHO NUEVO,RANCHO NUEVO,Amacuzac,Morelos,,18.54819326,-99.36847163,,,,6 a 10 personas,Fijo,2025-05
mx,10257197,PRODUCCION Y VENTA DE PESCADO SIN NOMBRE,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE PUEBLA 0 SN,COLONIA,LA CAPILLA,LA CAPILLA,Jonacatepec de Leandro Valle,Morelos,,18.69233267,-98.79749772,,,,0 a 5 personas,Fijo,2024-11
mx,8759813,PRODUCTOR ACUICOLA TEZOQUIPAN,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA CARRETERA MEXICO OAXACA SN,LOCALIDAD,JANTETELCO,JANTETELCO,Jantetelco,Morelos,62970,18.70531314,-98.7724513,,,,0 a 5 personas,Fijo,2019-11
mx,6171948,PRODUCTORES DE TRUCHA BAJO EL VOLCAN,PRODUCTORES DE TRUCHA BAJO EL VOLCAN,112515,Piscicultura en agua dulce,Aquaculture Facility,OTRO(ESPECIFIQUE) AHUEYOCA 0 DOMICILIO CONOCIDO,COLONIA,CAMPO AHUEYOCAN,CAMPO AHUEYOCAN,Tetela del Volcán,Morelos,,18.92412028,-98.67819222,,,,0 a 5 personas,Fijo,2010-07
mx,6171953,PUENTE ROTO,,112519,Otra acuicultura,Aquaculture Facility,CALLE CANAL LAS IGUANAS 1,PUEBLO,SAN VICENTE DE JUAREZ LAS PIEDRAS,SAN VICENTE DE JUAREZ LAS PIEDRAS,Ayala,Morelos,62724,18.68628874,-98.9875187,,,,0 a 5 personas,Fijo,2010-07
mx,6171863,RANCHO AGUA LIMPIA SPR DE RL,RANCHO AGUA LIMPIA S DE RL,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE Ninguno 0 SN,COLONIA,POBLACION RAFAEL MERINO,POBLACION RAFAEL MERINO,Ayala,Morelos,62725,18.7578924,-98.9630302,,,,0 a 5 personas,Fijo,2010-07
mx,11845139,RANCHO ECOLOGICO SAN MIGUEL ANENECUILCO,,112515,Piscicultura en agua dulce,Aquaculture Facility,CERRADA SAN MIGUEL 0 DOMICILIO CONOCIDO,EJIDO,CAMPO EL SAN MIGUEL,CAMPO EL SAN MIGUEL,Ayala,Morelos,,18.7898625,-98.98685472,7352017298,,,0 a 5 personas,Fijo,2025-05
mx,9237080,RANCHO EL PEZ ROJO,,112519,Otra acuicultura,Aquaculture Facility,CALLE 15 DE MAYO 4,PUEBLO,SAN VICENTE DE JUAREZ LAS PIEDRAS,SAN VICENTE DE JUAREZ LAS PIEDRAS,Ayala,Morelos,,18.68141229,-98.98424075,,,,0 a 5 personas,Fijo,2020-04
mx,11652817,RANCHO EL POTRERO VENTA DE MOJARRA TILAPIA,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE CAMINO VIEJO A CUAUTLA 0 SN,BARRIO,SAN MARTIN,SAN MARTIN,Jonacatepec de Leandro Valle,Morelos,62930,18.68513092,-98.81577446,,,,0 a 5 personas,Fijo,2024-11
mx,6171951,RANCHO LA R,,112519,Otra acuicultura,Aquaculture Facility,CALLE 30 DE SEPTIEMBRE 5,PUEBLO,SAN VICENTE DE JUAREZ LAS PIEDR,SAN VICENTE DE JUAREZ LAS PIEDR,Ayala,Morelos,,18.6846531,-98.98888908,7351265512,,,0 a 5 personas,Fijo,2010-07
mx,11483874,RANCHO LOS TREJOS,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN,PUEBLO,PUENTE COLORADO,PUENTE COLORADO,Jonacatepec de Leandro Valle,Morelos,,18.63651035,-98.79324264,,,,0 a 5 personas,Fijo,2024-11
mx,11845095,RANCHO PISCICOLA IXTLI,,112519,Otra acuicultura,Aquaculture Facility,PRIVADA NINGUNO 0 DOMICILIO CONOCIDO,PUEBLO,IXTLILCO EL GRANDE,IXTLILCO EL GRANDE,Tepalcingo,Morelos,,18.52635706,-98.82957419,7351041311,,,0 a 5 personas,Fijo,2025-05
mx,11844668,SIMBOL,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA CARRETERA TEHUIXTLA A 3TILZAPOTLA KM 2+500 KM 2+500,COLONIA,SAN PEDRO,SAN PEDRO,Puente de Ixtla,Morelos,,18.53055139,-99.27754667,7341919841,MEBOX2@GMAIL.COM,,0 a 5 personas,Fijo,2025-05
